Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201917,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,-380.1818181818175,-290.65054545454575,-9.0
201917,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1904.3636363636372,1384.1000545454554,135.0
201917,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,-28.727272727272666,-7.5836363636363755,4.0
201917,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3585.000000000001,3115.1154545454547,413.0
201917,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,46885.72727272728,27180.93272727273,4217.0
201917,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1545.3636363636365,1344.4863636363636,306.0
201918,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,52702.90909090909,25117.930909090912,5336.0
201918,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,16591.18181818182,11521.82272727273,2161.0
201918,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,8196.45454545455,4103.397272727273,821.0
201918,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,3163.0000000000005,2343.332727272728,412.0
201918,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,399.72727272727275,198.39090909090908,42.0
201918,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,2363.090909090911,1557.6203909090914,201.0
201918,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,1013.2727272727276,711.4527272727273,118.0
201918,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3187.727272727273,2741.1463636363637,405.0
201918,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,53313.63636363637,30548.57,4783.0
201918,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,3459.0909090909104,2742.298181818182,610.0
201919,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,40435.72727272728,19792.986363636363,4122.0
201919,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,10279.454545454548,8329.374545454544,1548.0
201919,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,9395.18181818182,4726.13,905.0
201919,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1986.181818181819,1619.8509090909097,248.0
201919,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,590.6363636363639,333.520909090909,35.0
201919,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,4844.090909090911,3319.8840545454564,373.0
201919,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,360.0000000000001,253.75454545454537,37.0
201919,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,4163.000000000002,3606.8454545454542,424.0
201919,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,50888.18181818183,30251.840909090915,4858.0
201919,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,3546.2727272727284,2992.7299999999996,683.0
201920,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,50239.27272727274,23849.519909090912,5034.0
201920,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,12459.18181818182,9712.807727272728,1887.0
201920,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,13719.909090909094,6490.425272727273,1364.0
201920,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,2890.4545454545455,2262.0054545454554,398.0
201920,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,115.81818181818193,70.13454545454552,9.0
201920,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,4276.727272727276,2929.725654545456,324.0
201920,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,186.18181818181822,134.50909090909084,18.0
201920,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2125.3636363636374,1866.6945454545462,228.0
201920,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,29010.63636363637,17452.95454545455,2892.0
201920,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,2914.909090909091,2531.6490909090903,613.0
201921,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,29286.109090909096,14631.338181818184,3018.0
201921,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,14011.909090909092,9720.829090909094,2113.0
201921,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,7852.345454545458,3955.412727272727,812.0
201921,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,3431.0909090909095,2441.71,452.0
201921,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,-60.09090909090894,-46.60909090909076,6.0
201921,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,13515.63636363636,12867.100009090904,4669.0
201921,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,124.36363636363639,87.65454545454543,12.0
